Datetime,Close,High,Low,Open,Volume,EMA20,RSI14,ATR14,MACD,MACD_Signal,MACD_Hist
2023-07-12 12:00:00+00:00,1948.300048828125,1955.699951171875,1938.699951171875,1939.9000244140625,51262,1940.8146518507715,68.6676302209186,3.850011079700779,1.5984101677099716,1.514837696652118,0.08357247105785359
2023-07-12 13:00:00+00:00,1961.5999755859375,1962.9000244140625,1945.9000244140625,1948.300048828125,50132,1942.7942064922158,80.4200441911013,4.789296002579294,3.064641646430573,1.824798486607809,1.239843159822764
2023-07-12 14:00:00+00:00,1963.0,1963.4000244140625,1958.0999755859375,1961.5999755859375,34544,1944.7185677786715,81.21864862729106,4.825778347261131,4.290156671092291,2.3178701235047057,1.972286547587585
2023-07-12 15:00:00+00:00,1961.0999755859375,1962.9000244140625,1958.5999755859375,1962.800048828125,19575,1946.2787018555541,76.6494770867727,4.795367352032657,5.049858441758261,2.8642677871554167,2.185590654602844
2023-07-12 16:00:00+00:00,1964.5999755859375,1964.9000244140625,1960.800048828125,1961.0999755859375,10520,1948.0235850679717,78.99382580550332,4.745696511597289,5.866720416590624,3.4647583130424584,2.4019621035481658
2023-07-12 17:00:00+00:00,1962.699951171875,1965.0999755859375,1961.0999755859375,1964.5999755859375,19116,1949.4213342207245,74.61433427191594,4.692432475054625,6.288285880461899,4.029463826526347,2.2588220539355524
2023-07-12 18:00:00+00:00,1963.0999755859375,1963.300048828125,1962.199951171875,1962.699951171875,6373,1950.7240619697925,74.92947603009564,4.435837130854295,6.578821614469007,4.539335384114879,2.039486230354128
2023-07-12 19:00:00+00:00,1963.800048828125,1964.300048828125,1962.300048828125,1963.0999755859375,4231,1951.9693940515385,75.5026393076217,4.261848764364702,6.787323298729234,4.9889329670377505,1.7983903316914835
2023-07-12 20:00:00+00:00,1963.0999755859375,1964.0,1962.800048828125,1963.800048828125,2922,1953.029449435767,73.68838293890802,4.04314179347258,6.817484606978269,5.354643295025855,1.4628413119524142
2023-07-12 22:00:00+00:00,1962.4000244140625,1963.0999755859375,1961.699951171875,1962.699951171875,0,1953.9218851479857,71.82993272020012,3.854347694943289,6.707586568596753,5.6252319497400345,1.0823546188567184
2023-07-12 23:00:00+00:00,1962.5999755859375,1962.800048828125,1962.0999755859375,1962.5,899,1954.7483699516001,72.0468150135564,3.6290423768893043,6.56099490473116,5.81238454073826,0.7486103639929
2023-07-13 00:00:00+00:00,1961.5,1963.5999755859375,1961.0999755859375,1962.5999755859375,3127,1955.391382337162,68.90396121921286,3.5483964928257827,6.283627373140462,5.906633107218701,0.3769942659217609
2023-07-13 01:00:00+00:00,1964.0,1964.300048828125,1960.699951171875,1961.5,3569,1956.2112506860037,71.90380441826143,3.55208943307037,6.194138539294499,5.9641341936338605,0.23000434566063888
2023-07-13 02:00:00+00:00,1964.800048828125,1966.300048828125,1963.0999755859375,1963.9000244140625,3546,1957.0292314614437,72.80786586150668,3.5269454194358794,6.1172592906411865,5.994759213035326,0.12250007760586001
2023-07-13 03:00:00+00:00,1964.9000244140625,1965.800048828125,1963.5999755859375,1964.800048828125,3353,1957.7788307902645,72.92510681190453,3.432168835346709,5.99528916489794,5.99486520340785,0.0004239614900907185
2023-07-13 04:00:00+00:00,1962.0,1966.9000244140625,1961.699951171875,1965.0999755859375,3289,1958.1808469054774,64.26887086705895,3.558447721549623,5.600065162525425,5.915905195231365,-0.31584003270593985
2023-07-13 05:00:00+00:00,1960.0999755859375,1963.0999755859375,1959.9000244140625,1961.9000244140625,5184,1958.3636210655213,59.30220372946207,3.532840825144293,5.075029422079751,5.747730040601042,-0.6727006185212909
2023-07-13 06:00:00+00:00,1967.199951171875,1967.300048828125,1960.0,1960.0,6897,1959.2051763137454,68.9564457375631,3.8019271110714863,5.172221359673358,5.632628304415506,-0.4604069447421475
2023-07-13 07:00:00+00:00,1966.4000244140625,1967.800048828125,1964.0999755859375,1967.0999755859375,13954,1959.890399942347,67.0272480654923,3.79465183472263,5.125614374433553,5.531225518419115,-0.40561114398556164
2023-07-13 08:00:00+00:00,1965.4000244140625,1967.4000244140625,1964.699951171875,1966.300048828125,5379,1960.4151260825104,64.59431253738589,3.716467649541549,4.950915290562989,5.41516347284789,-0.4642481822849014
2023-07-13 09:00:00+00:00,1964.699951171875,1965.5,1963.9000244140625,1965.5,3821,1960.8232046624498,62.87372580290591,3.5652896449984026,4.701775803360761,5.272485938950465,-0.570710135589704
2023-07-13 10:00:00+00:00,1965.0999755859375,1965.199951171875,1962.4000244140625,1964.699951171875,6232,1961.2305161789725,63.472455053730556,3.5106208673422663,4.484910337263045,5.114970818612981,-0.6300604813499362
2023-07-13 11:00:00+00:00,1964.5999755859375,1965.4000244140625,1962.5,1965.0999755859375,6135,1961.5514170748738,62.123877724901114,3.46700683496514,4.2240053671037,4.936777728311125,-0.712772361207425
2023-07-13 12:00:00+00:00,1962.199951171875,1968.5,1956.5999755859375,1964.5999755859375,43916,1961.6131822269692,55.97603142935032,4.0693652334720944,3.780000888881432,4.705422360425187,-0.9254214715437552
2023-07-13 13:00:00+00:00,1963.0999755859375,1966.0,1961.0999755859375,1962.199951171875,27331,1961.75478159449,57.667866097564776,4.128698032085695,3.4608540185884067,4.456508692057831,-0.9956546734694243
2023-07-13 14:00:00+00:00,1965.5,1966.5,1961.9000244140625,1963.0,21780,1962.1114690616814,61.87533416616491,4.162360714503682,3.362825181519611,4.237771989950187,-0.8749468084305763
2023-07-13 15:00:00+00:00,1959.5,1966.300048828125,1959.0999755859375,1965.4000244140625,17278,1961.8627577224738,48.81334044954357,4.379340180766811,2.7690666888702253,3.944030929734195,-1.1749642408639698
2023-07-13 16:00:00+00:00,1963.300048828125,1964.0999755859375,1959.199951171875,1959.5999755859375,13719,1961.9996425896786,55.25579442689132,4.416531911716503,2.5754527713581865,3.6703152980589935,-1.094862526700807
2023-07-13 17:00:00+00:00,1964.5999755859375,1965.0,1962.0,1963.199951171875,17677,1962.247293351227,57.23851583765286,4.3153510608796095,2.4981089275336217,3.4358740239539194,-0.9377650964202977
2023-07-13 18:00:00+00:00,1964.5,1965.5,1963.4000244140625,1964.5,5565,1962.4618368415863,57.02920967962661,4.157109955526602,2.4010681606728213,3.2289128512977,-0.8278446906248789
2023-07-13 19:00:00+00:00,1964.5999755859375,1965.199951171875,1964.0999755859375,1964.5,3184,1962.665469102953,57.19776589180738,3.938743214841666,2.305651730122463,3.044260627062653,-0.7386088969401898
2023-07-13 20:00:00+00:00,1965.0,1965.300048828125,1964.5,1964.5999755859375,1883,1962.8878053788621,57.9092018403735,3.7145507586476185,2.236530813518357,2.882714664353794,-0.6461838508354374
2023-07-13 22:00:00+00:00,1964.300048828125,1965.5,1964.300048828125,1965.199951171875,0,1963.0223047549823,56.150512924439376,3.5349365024495745,2.101052157869617,2.726382163056959,-0.625330005187342
2023-07-13 23:00:00+00:00,1964.4000244140625,1966.0999755859375,1964.300048828125,1964.300048828125,2147,1963.1535161510851,56.35440145577848,3.4110072349754974,1.9789395580728524,2.5768936420601376,-0.5979540839872852
2023-07-14 00:00:00+00:00,1963.800048828125,1965.0999755859375,1962.699951171875,1964.5999755859375,2927,1963.2150906917557,54.710325483826445,3.3387941763388547,1.812853975216285,2.4240857086913676,-0.6112317334750825
2023-07-14 01:00:00+00:00,1967.0,1967.4000244140625,1962.800048828125,1963.5999755859375,4485,1963.5755582449217,61.21021365175327,3.4288785627387575,1.9173373986525348,2.3227360466836013,-0.4053986480310665
2023-07-14 02:00:00+00:00,1965.800048828125,1967.800048828125,1965.699951171875,1966.800048828125,2576,1963.787414490941,57.85695419405067,3.3339656408467033,1.8816250312386273,2.2345138435946064,-0.352888812355979
2023-07-14 03:00:00+00:00,1966.9000244140625,1967.199951171875,1965.199951171875,1965.800048828125,1606,1964.0838535312382,60.019170878845195,3.238682380786224,1.919949576089266,2.1716009900935385,-0.2516514140042725
2023-07-14 04:00:00+00:00,1964.4000244140625,1966.5999755859375,1964.199951171875,1966.5999755859375,2155,1964.1139650438881,53.32295907683845,3.2002102994577437,1.7286659622134266,2.083013984517516,-0.35434802230408957
2023-07-14 05:00:00+00:00,1963.0,1965.300048828125,1961.9000244140625,1964.300048828125,3779,1964.0078731349465,49.961303357301546,3.2144827362152264,1.447417126719074,1.9558946129578278,-0.5084774862387538
2023-07-14 06:00:00+00:00,1960.699951171875,1964.5,1959.800048828125,1963.0,6273,1963.6928329479874,44.94788047347118,3.3205876244766386,1.0270910143108267,1.7701338932284278,-0.7430428789176011
2023-07-14 07:00:00+00:00,1961.199951171875,1961.699951171875,1958.4000244140625,1960.699951171875,6551,1963.4554156359768,46.21147531439954,3.319111848286343,0.7259569830584951,1.5612985111944415,-0.8353415281359464
2023-07-14 08:00:00+00:00,1960.300048828125,1962.5,1959.800048828125,1961.0999755859375,5327,1963.1549045114195,44.243180269792084,3.274886085685533,0.4099656663870519,1.3310319422329637,-0.9210662758459118
2023-07-14 09:00:00+00:00,1960.0999755859375,1961.5999755859375,1959.5999755859375,1960.4000244140625,2627,1962.863958899469,43.79653938869662,3.183822793850852,0.14176188994451877,1.0931779317752748,-0.951416041830756
2023-07-14 10:00:00+00:00,1960.199951171875,1961.0999755859375,1959.199951171875,1960.0999755859375,14087,1962.6102438777934,44.100216383322554,3.0921229095802554,-0.062009533631680824,0.8621404386938838,-0.9241499723255646
2023-07-14 11:00:00+00:00,1963.300048828125,1964.300048828125,1960.300048828125,1960.4000244140625,6977,1962.675939587349,52.644661772788965,3.1641211057709517,0.026348389519398552,0.6949820288589867,-0.6686336393395882
2023-07-14 12:00:00+00:00,1961.5999755859375,1967.0,1960.9000244140625,1963.4000244140625,18910,1962.5734668253099,48.28582737385086,3.373824997211419,-0.04034396225461023,0.5479168306362674,-0.5882607928908776
2023-07-14 13:00:00+00:00,1964.5999755859375,1965.300048828125,1958.4000244140625,1961.5999755859375,17477,1962.7664676596553,55.31656495045797,3.6256963841293532,0.14718019475708388,0.4677695034604307,-0.32058930870334684
2023-07-14 14:00:00+00:00,1964.5,1964.9000244140625,1954.699951171875,1964.4000244140625,34803,1962.9315659777833,55.04797482607574,4.095294731133507,0.28444830299918067,0.4311052633681807,-0.14665696036900006
2023-07-14 15:00:00+00:00,1962.199951171875,1966.0,1961.300048828125,1964.5,10755,1962.8618883772206,49.13685243820571,4.138484476900756,0.2052732869508418,0.385938868084713,-0.1806655811338712
2023-07-14 16:00:00+00:00,1963.199951171875,1963.5,1961.0999755859375,1962.199951171875,12475,1962.8940848338543,51.57171964512326,4.014308758126595,0.2206743622753038,0.3528859669228312,-0.1322116046475274
2023-07-14 17:00:00+00:00,1964.699951171875,1964.800048828125,1962.5999755859375,1963.300048828125,20114,1963.066072104142,55.047867868708686,3.884720506988088,0.34988404394243844,0.35228558232675267,-0.002401538384314228
2023-07-14 18:00:00+00:00,1963.5999755859375,1965.5,1963.5,1964.699951171875,5353,1963.1169200547893,52.09482151926352,3.750097613631796,0.3593820777784913,0.35370488141710044,0.005677196361390857
2023-07-14 19:00:00+00:00,1958.800048828125,1963.5999755859375,1958.800048828125,1963.5999755859375,6460,1962.7057894617737,41.60609107647583,3.825085409644703,-0.02017210519852597,0.27892948409397517,-0.29910158929250114
2023-07-14 20:00:00+00:00,1959.300048828125,1960.199951171875,1958.800048828125,1958.9000244140625,2439,1962.3814332109503,42.89587200560569,3.6518580477950815,-0.277427694651351,0.16765804834490994,-0.4450857429962609
2023-07-16 22:00:00+00:00,1957.199951171875,1960.0999755859375,1957.0999755859375,1958.5999755859375,1334,1961.8879587310382,38.999490236644974,3.6052967586668614,-0.643348807745042,0.005456677126919551,-0.6488054848719615
2023-07-16 23:00:00+00:00,1957.5999755859375,1957.699951171875,1955.5999755859375,1957.300048828125,1854,1961.4795793838857,40.115308610475324,3.497773817757621,-0.8907967487023143,-0.17379400803892725,-0.717002740663387
2023-07-17 00:00:00+00:00,1958.800048828125,1958.9000244140625,1956.5,1957.5999755859375,2627,1961.224385997623,43.45684372844839,3.4193631460651126,-0.9787823498052148,-0.33479167639218477,-0.6439906734130301
2023-07-17 01:00:00+00:00,1956.5,1960.0,1955.800048828125,1958.699951171875,3426,1960.7744444740397,38.96876151190988,3.4751194336229614,-1.220042401348337,-0.5118418213834153,-0.7082005799649218
2023-07-17 02:00:00+00:00,1957.4000244140625,1957.9000244140625,1955.199951171875,1956.4000244140625,2465,1960.4530711349942,41.51415714461838,3.419758991377571,-1.3233633727877532,-0.6741461316642829,-0.6492172411234702
2023-07-17 03:00:00+00:00,1956.0,1957.5999755859375,1954.5,1957.5,2062,1960.0289691221376,38.803118292617945,3.396917319560423,-1.500914646999945,-0.8394998347314154,-0.6614148122685296
2023-07-17 04:00:00+00:00,1957.300048828125,1957.5,1955.199951171875,1955.800048828125,1427,1959.769071951279,42.55460551137125,3.318569570172179,-1.5192097314240982,-0.975441814069952,-0.5437679173541462
2023-07-17 05:00:00+00:00,1957.5,1960.4000244140625,1957.199951171875,1957.300048828125,4319,1959.552969860681,43.13202431167521,3.3101055467447016,-1.5002800347813263,-1.080409458212227,-0.4198705765690993
2023-07-17 06:00:00+00:00,1956.9000244140625,1958.5999755859375,1955.5999755859375,1957.5999755859375,4659,1959.3003083895744,41.77512455238125,3.2879551505486515,-1.5162131678023343,-1.1675702001302484,-0.3486429676720859
2023-07-17 07:00:00+00:00,1956.199951171875,1959.0,1954.300048828125,1957.0,4728,1959.005036273603,40.18649500104448,3.3888120092148193,-1.5672639076619816,-1.2475089416365952,-0.31975496602538644
2023-07-17 08:00:00+00:00,1959.5,1961.5999755859375,1955.800048828125,1956.199951171875,7288,1959.0521756761173,49.86498495710365,3.561034491257511,-1.326148610349719,-1.26323687537922,-0.06291173497049907
2023-07-17 09:00:00+00:00,1962.5,1963.0,1957.9000244140625,1959.5999755859375,4844,1959.3805398974393,56.72099154157321,3.6709588551632244,-0.8828115698872807,-1.1871518142808322,0.30434024439355145
2023-07-17 10:00:00+00:00,1960.800048828125,1963.5999755859375,1960.5,1962.5,4338,1959.5157312241713,52.35216688712573,3.630174335932815,-0.6610158445473644,-1.0819246203341386,0.4209087757867742
2023-07-17 11:00:00+00:00,1961.4000244140625,1961.9000244140625,1960.4000244140625,1960.800048828125,2720,1959.6951877184467,53.70740055762993,3.4780190262233286,-0.4318500204653901,-0.951909700360389,0.5200596798949989
2023-07-17 12:00:00+00:00,1952.199951171875,1963.4000244140625,1951.5,1961.5,24352,1958.9813556663923,36.543296483331055,4.079590839640412,-0.9812917557269429,-0.9577861114336998,-0.02350564429324309
2023-07-17 13:00:00+00:00,1954.300048828125,1955.300048828125,1949.0,1952.199951171875,21323,1958.5355169198906,41.16552860061415,4.238194981675025,-1.2330540799405298,-1.012839705135066,-0.2202143748054639
2023-07-17 14:00:00+00:00,1957.5999755859375,1957.800048828125,1952.9000244140625,1954.0999755859375,18272,1958.4464177452282,47.621701119826504,4.285468512559844,-1.1530098452403763,-1.0408737331561282,-0.11213611208424812
2023-07-17 15:00:00+00:00,1958.300048828125,1958.9000244140625,1954.800048828125,1957.699951171875,8559,1958.4324778483615,48.90274700320287,4.272219017801105,-1.0213111138875774,-1.036961209302418,0.015650095414840637
2023-07-17 16:00:00+00:00,1958.300048828125,1959.300048828125,1957.5999755859375,1958.4000244140625,23166,1958.4198655607197,48.90274700320287,4.08849431954299,-0.9064894740656655,-1.0108668622550676,0.10437738818940212
2023-07-17 17:00:00+00:00,1958.9000244140625,1959.0,1956.0999755859375,1958.4000244140625,8467,1958.4655949753237,50.11540739338811,4.0036036120086695,-0.7583378351666852,-0.9603610568373911,0.20202322167070597
2023-07-17 18:00:00+00:00,1959.4000244140625,1959.800048828125,1958.300048828125,1958.9000244140625,3991,1958.5545882552037,51.15574955131745,3.8247747825794787,-0.5937365473093905,-0.8870361549317911,0.2932996076224006
2023-07-17 19:00:00+00:00,1959.199951171875,1960.199951171875,1958.4000244140625,1959.4000244140625,4275,1958.616051390125,50.7001090194117,3.680142780810409,-0.47396945452101136,-0.8044228148496353,0.33045336032862394
2023-07-17 20:00:00+00:00,1959.0,1959.4000244140625,1958.0999755859375,1959.0999755859375,1279,1958.6526179243988,50.2187013524133,3.5101360699043083,-0.3906839971921272,-0.7216750513181337,0.3309910541260065
2023-07-17 22:00:00+00:00,1958.699951171875,1958.9000244140625,1958.300048828125,1958.300048828125,0,1958.6571258527297,49.45975903315676,3.3094085771879294,-0.34491513802754525,-0.646323068660016,0.30140793063247073
2023-07-17 23:00:00+00:00,1959.0,1959.9000244140625,1958.5999755859375,1958.800048828125,1051,1958.689780533422,50.269141756637545,3.1658828808262918,-0.28119016933874263,-0.5732964887957613,0.2921063194570187
2023-07-18 00:00:00+00:00,1958.800048828125,1960.199951171875,1958.0999755859375,1958.9000244140625,1597,1958.7002822757745,49.69796317460808,3.089746645477092,-0.2440092740273485,-0.5074390458420788,0.26342977181473026
2023-07-18 01:00:00+00:00,1960.699951171875,1963.199951171875,1958.699951171875,1958.9000244140625,5156,1958.8907269325462,54.93733611698375,3.190479027943014,-0.060539049150747815,-0.41805904650381265,0.35751999735306483
2023-07-18 02:00:00+00:00,1962.5,1962.5999755859375,1959.4000244140625,1960.800048828125,2368,1959.2344672246847,59.26631199259149,3.1911556096524416,0.227488971433786,-0.28894944291629293,0.5164384143500789
2023-07-18 03:00:00+00:00,1963.0,1964.0999755859375,1962.0999755859375,1962.5999755859375,3532,1959.5930893937625,60.40417022095769,3.106073066105839,0.49044552349937476,-0.1330704496331594,0.6235159731325342
2023-07-18 04:00:00+00:00,1963.699951171875,1964.5999755859375,1963.199951171875,1963.199951171875,1659,1959.984219086916,62.0042861693442,2.998494674665243,0.7467130520935825,0.042886250712189,0.7038268013813935
2023-07-18 05:00:00+00:00,1962.5999755859375,1965.300048828125,1962.4000244140625,1963.5999755859375,2486,1960.2333387534895,58.03517478593166,2.9914610846221903,0.8512355641983049,0.20455611340941218,0.6466794507888928
2023-07-18 06:00:00+00:00,1965.300048828125,1965.699951171875,1961.199951171875,1962.5,5361,1960.7158825701215,64.10866539717487,3.0992138642920337,1.138816189136378,0.39140812855480533,0.7474080605815726
2023-07-18 07:00:00+00:00,1965.0,1966.9000244140625,1964.199951171875,1965.300048828125,7582,1961.1238937539194,63.01719221833243,3.0707038198559955,1.3272151632504574,0.5785695354939357,0.7486456277565217
2023-07-18 08:00:00+00:00,1965.4000244140625,1966.5999755859375,1964.0999755859375,1965.0,3383,1961.5311442929806,63.899636222561625,3.029939261294853,1.491607017444494,0.7611770318840474,0.7304299855604466
2023-07-18 09:00:00+00:00,1966.5999755859375,1967.0,1964.800048828125,1965.300048828125,2735,1962.013890130405,66.48315800869231,2.970654397764864,1.699128284242306,0.9487672823556992,0.7503610018866069
2023-07-18 10:00:00+00:00,1966.9000244140625,1968.199951171875,1965.5,1966.699951171875,5099,1962.479236252658,67.11686258209664,2.951318453058445,1.8662884050966113,1.1322715069038816,0.7340168981927297
2023-07-18 11:00:00+00:00,1966.699951171875,1976.0,1964.5999755859375,1966.800048828125,22805,1962.8812091021073,66.21781974530194,3.5547974502730204,1.9600258091802516,1.2978223673591556,0.662203441821096
2023-07-18 12:00:00+00:00,1972.4000244140625,1974.9000244140625,1964.300048828125,1966.800048828125,35488,1963.787762941341,76.05771449372597,4.05802445996334,2.4658370162101164,1.5314252971293478,0.9344117190807686
2023-07-18 13:00:00+00:00,1975.199951171875,1976.199951171875,1967.4000244140625,1972.4000244140625,30846,1964.8746380109158,79.2542710692428,4.396731766952565,3.057383121871453,1.836616862077769,1.2207662597936841
2023-07-18 14:00:00+00:00,1986.5999755859375,1987.5999755859375,1974.9000244140625,1975.0999755859375,67448,1966.9437177799655,86.91460187236659,4.989818867304168,4.395406854530165,2.3483748605682484,2.047031993961917
2023-07-18 15:00:00+00:00,1982.0,1988.300048828125,1981.4000244140625,1986.699951171875,21465,1968.3776494199687,74.89700323528905,5.126262120644049,5.026676320788511,2.8840351526123014,2.142641168176209
2023-07-18 16:00:00+00:00,1982.0,1985.5,1980.800048828125,1982.0,12431,1969.6750161418765,74.89700323528905,5.095811338589117,5.463976599813805,3.400023442052602,2.0639531577612025
2023-07-18 17:00:00+00:00,1980.4000244140625,1982.0999755859375,1978.9000244140625,1981.9000244140625,14600,1970.6964455011325,70.9401991328024,4.9603927552523945,5.616689858863765,3.843356725414835,1.7733331334489302
2023-07-18 18:00:00+00:00,1980.699951171875,1981.699951171875,1979.4000244140625,1980.300048828125,4438,1971.6491603269176,71.2468555062863,4.770359469720973,5.696254918755585,4.2139363640829846,1.4823185546726005
2023-07-18 19:00:00+00:00,1981.4000244140625,1982.0999755859375,1980.0999755859375,1980.5999755859375,3404,1972.5778140495029,71.98985358302201,4.572476650455189,5.749523928944882,4.521053877055364,1.2284700518895182
2023-07-18 20:00:00+00:00,1982.5,1982.800048828125,1981.0999755859375,1981.4000244140625,0,1973.5227841400265,73.16328043353423,4.367304978436069,5.813484608410818,4.7795400233264544,1.0339445850843632
2023-07-18 22:00:00+00:00,1982.4000244140625,1982.9000244140625,1982.199951171875,1982.5,842,1974.3682355946967,72.86449994928958,4.105359854418314,5.789370454602249,4.9815061095816136,0.8078643450206355
